timestamp_utc,mode,memory_used_mb
2026-06-16T02:44:38.179456+00:00,paged,5185.0
2026-06-16T02:44:38.482117+00:00,paged,5185.0
2026-06-16T02:44:38.788854+00:00,paged,5185.0
2026-06-16T02:44:39.096613+00:00,paged,5185.0
2026-06-16T02:44:39.406398+00:00,paged,5185.0
2026-06-16T02:44:39.716882+00:00,paged,5185.0
2026-06-16T02:44:40.028457+00:00,paged,5185.0
2026-06-16T02:44:40.338015+00:00,paged,5185.0
2026-06-16T02:44:40.641256+00:00,paged,5185.0
2026-06-16T02:44:40.950735+00:00,paged,5185.0
2026-06-16T02:44:41.256911+00:00,paged,5185.0
2026-06-16T02:44:41.563431+00:00,paged,5185.0
2026-06-16T02:44:41.866611+00:00,paged,5185.0
2026-06-16T02:44:42.173118+00:00,paged,5185.0
2026-06-16T02:44:42.478155+00:00,paged,5185.0
2026-06-16T02:44:42.783369+00:00,paged,5185.0
2026-06-16T02:44:43.091707+00:00,paged,5317.0
2026-06-16T02:44:43.399304+00:00,paged,5317.0
2026-06-16T02:44:43.706242+00:00,paged,5317.0
2026-06-16T02:44:44.012680+00:00,paged,5317.0
2026-06-16T02:44:44.321163+00:00,paged,5317.0
2026-06-16T02:44:44.628095+00:00,paged,5317.0
2026-06-16T02:44:44.934307+00:00,paged,5317.0
2026-06-16T02:44:45.240276+00:00,paged,5317.0
2026-06-16T02:44:45.549586+00:00,paged,5317.0
2026-06-16T02:44:45.853245+00:00,paged,5317.0
2026-06-16T02:44:46.156666+00:00,paged,5317.0
2026-06-16T02:44:46.463648+00:00,paged,5317.0
2026-06-16T02:44:46.770926+00:00,paged,5317.0
2026-06-16T02:44:47.078636+00:00,paged,5317.0
2026-06-16T02:44:47.385370+00:00,paged,5317.0
2026-06-16T02:44:47.689655+00:00,paged,5317.0
2026-06-16T02:44:47.997736+00:00,paged,5317.0
2026-06-16T02:44:48.302685+00:00,paged,5317.0
2026-06-16T02:44:48.611185+00:00,paged,5317.0
2026-06-16T02:44:48.914522+00:00,paged,5317.0
2026-06-16T02:44:49.219478+00:00,paged,5317.0
2026-06-16T02:44:49.525560+00:00,paged,5317.0
2026-06-16T02:44:49.829709+00:00,paged,5317.0
2026-06-16T02:44:50.134641+00:00,paged,5317.0
2026-06-16T02:44:50.437135+00:00,paged,5317.0
2026-06-16T02:44:50.741228+00:00,paged,5317.0
2026-06-16T02:44:51.047964+00:00,paged,5317.0
2026-06-16T02:44:51.353349+00:00,paged,5317.0
2026-06-16T02:44:51.661255+00:00,paged,5317.0
2026-06-16T02:44:51.967890+00:00,paged,5317.0
2026-06-16T02:44:52.272153+00:00,paged,5317.0
2026-06-16T02:44:52.579684+00:00,paged,5317.0
2026-06-16T02:44:52.886877+00:00,paged,5317.0
